,Unnamed: 0,text,useful,business_id,cool,review_id,date,stars_x,funny,user_id,sentiment_score,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars_y,review_count,is_open,categories
8,2411517,"b""What a nice little find at Wynn Hotel! This place not only serves ice cream by also, lunch selections such as sandwiches, soups, salads. Prices are naturally what one would expect to find in an upscale hotel, but then when you think about it, it's not THAT much when you consider how much everything else is in comparison.\n\nOne scoop of ice cream was $4.50 and a grilled cheese sandwich with a bowl of tomato soup was $8.50 (just to give you an idea).\n\nService wasn't bad, it is counter service and then you go sit down and they are supposed to bring your food out (they give you a number) but then I noticed most people went up to the counter and got their own food.\n\nThere is a waterfall right outside on the patio area which creates lovely background scenery if you like that sort of stuff. It was way too hot to sit outside so we enjoyed it from within. \n\nThe ice cream was really good though, creamy and rich. Reminded me of Piccomolo in Irvine. Can't review the other stuff because we only ate the ice cream.""",2,L-zHt7gZITG1z8l7TZ4dUg,2,b'WdTAt320m8SrKreTp4yn7A',b'2007-08-24',5,0,nzsv-p1O8gCfP3XijfQrIw,15,"""Sugar & Ice""",The Strip,"""Wynn Las Vegas, 3131 S Las Vegas Blvd""",Las Vegas,NV,89109,36.126506,-115.165731,3.5,88,0,Restaurants;Food;Sandwiches;Ice Cream & Frozen Yogurt
9,2481259,"b""I'm reviewing the Sephora inside Desert Passage shops. I ran out of an eye cream so since we were right there, thought just to pop in to buy it instead of waiting to get back to CA and then drive to Sephora to get it.\n\nIs it me or are all the associates at this location just so much better looking than at other locations? Both the men AND women alike. WOW. Hmmm... very interesting.\n\nService was fast and they were friendly. So nice not to have to wait too long to pay like at other Sephoras.""",2,0JZYzp5Z8tEbVr0N2MaLdw,4,b'IVckxLeU7rJiPI9nqSI-3Q',b'2007-04-12',5,0,nzsv-p1O8gCfP3XijfQrIw,14,"""Sephora""",The Strip,"""3377 Las Vegas Blvd S""",Las Vegas,NV,89109,36.1218632,-115.1696491,4,120,1,Cosmetics & Beauty Supply;Shopping;Beauty & Spas
0,2679458,"b""What up, Big Dog!? \n\nI'll tell you what's up, this place is my IDEAL coffee shop. Literally. Figuratively. In my dreams. In Pittsburgh. In my Pittsburgh dreams. \n\nWhy, you ask? \n\nWell, I'll list out the what's what: \n\n*A customizable OATMEAL BAR. Yes! Oatmeal with all the fixins: brown sugar, walnuts, chocolate chips, dried fruit and more....! A perfect alternative to pastries and sugary treats, but still a filling breakfast. I love this. Love, love, love it. It's so simple and so great. Mine was piping hot and kept me full well into the day. SO much better than a muffin, and better for you! Roughly $5.50/bowl. No refills, of course. This ain't a buffet, and how much oatmeal can one really eat, anyway!? I might just put one of these in my house. \n\n*Wonderful coffee and tea offerings served in REAL MUGS if you are hanging out. Not to mention, INTELLIGENTSIA coffee brewed and served. Be still my Chicago-loving heart. \n\n*Bright, clean, spacious, cozy: A fireplace, plenty of sturdy tables and chairs. Bright paint, wood floors, just a down home comfy feel that makes you want to sit around all day drinking great coffee, reading books and chatting with dear friends. It just makes you feel HAPPY. Well decorated. Nicely appointed. \n\n*CLEAN BATHROOMS. 'Nuff said. \n\n*Friendly staff. You'd think this would be a given at a caffeine-slinging coffee shop, but it ain't always the case. We were greeted with warm smiles and helpful suggestions. \n\nBad ass. Big Dog. Do it. \n\n*accepts credit cards\n*free wifi""",7,eIedjt0mHVKDFmfhtfKSAQ,6,b'cisDBjj-T35MN5nZrhIX_A',b'2011-12-14',5,3,5MCBLBxr10NLUKZ4AboAMg,54,"""Big Dog Coffee""",South Side,"""2717 Sarah St""",Pittsburgh,PA,15203,40.4259532,-79.9667075,4.5,223,1,Food;Coffee & Tea;Desserts
1,2679463,"b'My sole regret is that I did not read about the ""prossecco on tap"" until the morning I was leaving...\n\nI can assure you I\'d have hooked myself up to that drip in mighty fashion -- but alas Sligh House became our ""local away from home"" during this stay. Next time, G&V bar, next time. \n\nFormerly The Missoni Hotel -- it was acquired by G&V Royal Mile (Carlton Group) in May of 2014. The statement Missoni decor still stands strong -- from top to tail this hotel is outfitted beautifully with the finest soft furnishings, clean lines and comfort. \n\n*free, easy, reliable wifi with no password. Praise the Lord! \n*each member of staff was friendly, helpful and professional. Every single one. \n*the beds/pillows/blankets/duvet -- supreme comfort and cleanliness. \n*bath products = 5 stars. Including conditioner! This is not always a given. \n*high power hairdryer. \n*breakfast offering very nice. \n*nespresso machine in room + kettle\n*soft and fluffy towels. \n*room service = thumbs up! From their Restaurant Cucina. Arrived swiftly. \n*in room wine is really great. (wooooops!) The half bottle size makes it more justifiable. \n*turndown service nightly -- deluxe. \n*Scotsman paper each morning by request \n*gorgeous city view from my room (408) \n\nHonestly the only small fault I can find is that the gym opens at 9am. It gave me the motivation to head outside (Arthur\'s Seat and The Meadows both located fairly nearby) -- but a quick gym session would\'ve been amazing, not sure what business traveler is working out after 9am? Small detail. \n\nI had a very small issue in my room (my bedside light was smoking) -- I reported it to them just so they knew and could replace and it was attended to as if my room were on fire. I was asked if I wanted to move! Of course I didn\'t want to, but I really appreciated the offer. I have a feeling they are going above and beyond with each of their guests. They really go the extra here. \n\nA truly delightful and enjoyable stay. If every hotel were like this, I may never return home. If you are traveling to Edinburgh, this is your spot.'",6,H5TyHevMYmYGJeaN7LXe9Q,4,b'-397ET_hXLvmbjyR_GGuww',b'2015-03-10',5,1,5MCBLBxr10NLUKZ4AboAMg,49,"""G&V Royal Mile Hotel""",Old Town,"""1 George IV Bridge""",Edinburgh,EDH,EH1 1AD,55.94919751,-3.192783486,4.5,46,1,Event Planning & Services;Restaurants;Modern European;Bars;Hotels & Travel;Hotels;Nightlife
2,2679464,"b'As I walked into Pavement...breathing in the well-made clothes and shoes, refined rustic country decor and quirky accessories, I quickly thought ""wait, am I in New York?""\n\nI mean this in the best possible way. Pittsburgh is way cooler than people give it credit for (well, you all know that in Pittsburgh, I\'m just agreeing with all of you!). Pavement is high quality, best of the best in boutique class.\n\nFirst off. THE SHOES. Holy heavens...quality rich leathers in all sorts of beautiful colors and shapes and sizes. This is where you come to buy shoes that you\'ll WEAR. A lot. Shoes that go with everything. Boots that make people turn their heads. And unfortunately for me, price tags that made my mouth drop a bit. Not that I find them to be overpriced, just out of MY personal price range for the day. C\'est la vie, I\'d know where to find them when the money hit and I needed t foot fancy fast. \n\nAs Rachel mentions, it\'s a carefully culled lineup of clothing...and usually that means I find 1-2 things I ""might"" like. Well, I ended up trying on 7-8 things, and coming out with 3 ""YES!"" items. A black striped cotton half-dress with ruched sleeves ($36), a orange/cream print maxi dress that is perfectly flattering for an end of summer wedding ($68) and a bird dress that I talked myself out of, but someone please go scoop it up. SO cute. \n\nTheir accessories range from cheap ($14 sunglasses, $16 fedoras with feathers) to pricier local designer pieces. If shopping for a gift, this is a surefire hit with the ladies. (hint, gents). Go!\n\nAll in all, just exactly what you want out of a boutique. Friendly, comfortable, classy and a little bit quirky to keep things real. I\'m a huge fan.'",11,rAtRO7AC8hFiDfWZrWzPdw,12,b'TyybNwPMqJj2ZCMUCnoNiA',b'2011-08-12',5,8,5MCBLBxr10NLUKZ4AboAMg,46,"""Pavement""",Lawrenceville,"""3629 Butler St""",Pittsburgh,PA,15201,40.4662117,-79.9649333,4.5,30,1,Shopping;Shoe Stores;Women's Clothing;Fashion
3,2679466,"b""Yes, I hiked! \n\nAnd yes, it was awesome...in all respects of that word. \n\nThe industrious and uber-fit Miss Gabi K and her super dog Minnie swept us to Camelback for a mid-morning hike. Beautiful weather. Stunning views.  A brisk, yet accessible hike. I was huffin' and puffin', but hey...I blame the altitude. Or, perhaps it's just that I am not in good shape? I side with the former!  ;) \n\nIt is just beautiful, and was such a fun, cool way to workout, see the scenery and enjoy the sunshine. Yeah, I sound all gurgly and happy...blame it on some actual vitamin D via the big hot dot. Ha! Yes, sun. Amazing. \n\nOh, and we saw the San Francisco Giants doing some cross training. HOT. \n\nBring water, solid shoes for climbing and a camera. For sure. \n\nThanks Gabi!""",16,amNromvj2O7OAYYrlDEUcQ,15,b'B4Ii72lU1nmG3oJDWgreuA',b'2009-01-15',5,14,5MCBLBxr10NLUKZ4AboAMg,46,"""Camelback Mountain""",,"""5701 N Echo Canyon Pkwy""",Phoenix,AZ,85018,33.52195183,-111.9743729,4.5,516,1,Hiking;Active Life;Parks;Climbing
4,2679454,"b'Absolutely lovely. \n\nThe CHL (Chunky Healthy Lines) are where its at. The name (at first) threw me a bit. Chunky and Healthy? In a line? I do not understand. But with a bit of explanation I came to learn these were juicy, tender skewers of multiple varieties (I had the monkfish), accompanied by lovely sides (think sweet potato, pita with cabbage slaw, etc). Delightful, filling and...indeed, healthy! \n\nSides: roasted kale (with a kick, whew!) and the walnut apple salad (really nice). \n\nThe foggy mist created a ""ghost castle"" effect -- very beautiful view from the back of the restaurant\'s windows. The lighting and ambience are subtle, yet...perfect. Candlelit, clean rustic feel that is both contemporary and classic feeling at once. Comfortable. The din never too loud, but always cheerful. Tables turned all evening. The staff is gorgeous and competent. \n\nDessert: a fresh plum tart with spicy ginger ice cream. Heavenly \n\nNot a missed step all evening, perhaps they could\'ve upsold me another glass of Forge Mill rose (light and frivolous was the description -- indeed!) had they asked --- but this only allowed me to save room for an espresso martini, which propelled me through the rest of the evening, night and into the morning...as it turns out! \n\nWill surely return when in the area -- a real treat.'",8,nJdNzQ5Z278gTCFJ4HQBLA,6,b'rsy-GXE715zj-SJ5wWczwA',b'2013-02-20',5,4,5MCBLBxr10NLUKZ4AboAMg,42,"""The Outsider""",Grassmarket,"""15/16 George IV Bridge""",Edinburgh,EDH,EH1 1EE,55.9479597,-3.1921432,4,180,1,Modern European;Mediterranean;Wine Bars;Bars;Restaurants;Nightlife;British
5,2679453,"b'I can see why 50 other folks love this place! Quite the find. \n\nWholesome, hearty, beefy, Brit-inspired fare. This is rib-stickin\' food, my friends. Fries on salads, scotch eggs, proper English AND Irish brekkies served anytime, Guinness stew, shepherd\'s and their pies, chicken & mushroom pastry...and, a VEGAN BLACK BURGER. Yes, the geniuses behind Piper\'s Pub though of just about everyone, even the vegans. Well done, well done. Also, a whole mess of sandwiches, etc. \n\nYes, the food is excellent enough to stand on its own, but what truly makes this place shine is the service. As soon as we entered we were greeted warmly, equipped with a wifi password (he saw me checking my phone, checking in of course!) without even asking, plus a story to boot (ask the owner about ""Yo Pipes!""). Waters and hot teas arrived swiftly as did menus. Our lunching partners joined us, we all ordered and from start to finish the service was utterly flawless. We had no less than 3 gentlemen taking orders, delivering food, refilling waters, checking on our happiness, etc. All just seemed to totally have their shit together and like being alive. This is rarity in the biz, these guys got it. This place has roots, and one of them seems to be treating guests like proper guests\n\nAnd making them wish they\'d worn stretchy pants. \n\nOn a last second whim, I went with the full English Breakfast. Baked beans, bangers (sausages), 2 eggs over easy and thick cut toast all heaped onto a plate. It arrived in all of its glory, HOT, delicious and exactly what I wanted. It kept me full for approximately 9 hours (the entire drive to NYC) and I consumed about 1/4 of it. This stuff is for REAL. I\'d say you might want to think about sharing plates due to the huge portions, but the food is so darned good I just recommend ordering your own and taking home leftovers. It\'s worth it. \n\nThe lunch hour was a comfortable busy and I left with a warm, fuzzy feeling. Yes, I was full...but really, Piper\'s is the bomb. Yo Pipes! Indeed. \n\nHUGE lunch for 4, no booze + tip: $60.'",6,VxRlBe2wjtycFWSZm1orTA,6,b'XUT82303ZhcvDwpcxWAMIQ',b'2011-12-13',5,2,5MCBLBxr10NLUKZ4AboAMg,32,"""Piper's Pub""",South Side,"""1828 E Carson St""",Pittsburgh,PA,15203,40.4284268,-79.9794308,4.5,317,1,Irish;British;Pubs;Restaurants;Nightlife;Bars
6,2679471,"b""Not all Super Shuttles are created equal...\n\nFor instance, I will NEVER use one in San Francisco ever, ever again. Thus I'm a bit wary of it, and opted for a cab on the way into Pittsburgh. \n\n...and, after shelling out $50 for a cab to my hotel (The Priory)...I was bound and determined to find a more efficient and cost-effective way BACK to the airport. Since I still haven't managed to hone my teleportation skills, Supper Shuttle seemed like a great option. \n\nI went online, booked my return trip quite easily (they also have an iPhone app now!) and at exactly the appointed time the following day my Super Shuttle and kind driver scooped me up, didn't even need to print the voucher! We made one additional stop and were on our way to Pittsburgh International Airport. I arrived in plenty of time, our driver helped me with my bags, introduced himself, explained the layout of the airport, thanked me for using Super Shuttle and it was just overall a very friendly, efficient and inexpensive experience!\n\n$25 (inculded tip), resulting in a 50 percent savings. \n\nI'll be using SS on my return trips back to Steeler Country! Much cheaper than a cab, and much faster than walking.""",13,gpY1zrh7pDUDnR5JYO8iLA,4,b'WvM2s6UEEmBGxddI8I9Kvw',b'2011-05-04',5,4,5MCBLBxr10NLUKZ4AboAMg,22,"""SuperShuttle""",North Side,"""""",Pittsburgh,PA,15233,40.4543466,-80.0283415,4,81,1,Hotels & Travel;Airport Shuttles;Transportation
7,2679449,"b""A review for the Hotel du Vin (not the Bistro, unfortunately...) \n\nI had a truly lovely one night stay at the Hotel du Vin -- and would've stayed longer if time allowed. It's a beautifully remastered property with all the classic touches brought up to high sheen. \n\nThe room: a well thought out space which contained a sizable bed (comfortable), small desk, commanding wardrobe and flat screen TV. The real hit is the bathroom -- with a full-sized tub and rain shower, higher end shampoos and soaps and fluffy towels/robes. Nothing overlooked -- even fresh milk in the fridge for your coffee! \n\nRoom service. I opted for room service breakfast and it was fairly standard for the price (about 13 quid) and included a basket of pastries (too much for one person surely!), and then selection of juices (fresh OJ!), a carafe of coffee, yogurt with meusli and fresh berry compote. Satisfying and delivered swiftly -- I found it a worthwhile investment. \n\nThe extras: complimentary wifi (and it works!), nespresso machines in room, velvet red cake squares at reception, the ladies even called me a taxi to train station. \n\nThe rate: 89/night (midweek, advance paid booking via web) \n*authorisation of 50 on your credit card at check-in. \n\nWill definitely stay again. Well located to great restaurants, Edinburgh University, great shops, Greyfriar's Bobby. \n\nProtip: make a reservation to eat at The Outsider nearby. Very good restaurant and literally a 1 minute walk.""",9,Q8n1HaDyBKYUazQ108O5OA,5,b'Hh0ZpwFBMdalfSNHpqj2lA',b'2013-02-21',5,3,5MCBLBxr10NLUKZ4AboAMg,21,"""Hotel du Vin & Bistro - Edinburgh""",Old Town,"""11 Bristo Place""",Edinburgh,EDH,EH1 1EZ,55.9462579,-3.1906543,4,37,1,Wine Bars;Hotels & Travel;Bars;French;Nightlife;Modern European;Restaurants;Event Planning & Services;Hotels
8,2679468,"b'Ok, sorry...it took me several days to collect myself. \n\n1. Best service I\'ve ever received in a hotel. EVER. \n\n2. A fish named ""Tierra"" was in our room. Cool. They said I requested her...but I know for a fact I did not, as I did not realize that fish requests were accepted. Now I know. \n\n3. Arizona has an unfair advantage. The weather is stellar. \n\n4. Two pools, a hot tub and a lagoon. A sand beach pool. Comfy couches, chairs, chaise lounges, tables, etc. None of this cheap plastic stuff up in here. Pure relax mode. \n\n5. Patio room. Free Wifi. Great restaurant. Beautiful. \n\n6. Comfy bed. Clean room. VERY clean. Tastefully decorated. \n\nCan I please go back now? Tierra needs me.'",18,6Pk9PJOD7EWd1tv3lk0ajA,17,b'pGoBBOTv-wWHxdOpDIkMkg',b'2009-01-20',5,22,5MCBLBxr10NLUKZ4AboAMg,17,"""Firesky Resort & Spa""",,"""4925 N Scottsdale Rd""",Scottsdale,AZ,85251,33.5088053,-111.9252515,4,342,0,Hotels;Hotels & Travel;Beauty & Spas;Day Spas;Event Planning & Services;Venues & Event Spaces
9,2679462,"b'Well, call me a fan. A super-caffeinated, stuffed-with-oatmeal-pancakes fan. \n\nAin\'t nothin\' ""square"" about this place, totally hip to the groove! (Greg Brady voice) \n\nSquare Cafe was on point in every regard. My colleague (the one and only Rachel C, pancake master) arrived around 930 and were quickly equipped with waters and appropriate hot beverages. My coffee (which I needed desperately) was refilled graciously and often. We ordered up the lovely oatmeal pancakes, tricking ourselves into thinking they were ""healthy."" Maybe slightly moreso than say...Snickers Bar pancakes, but these bad boys were very decadent, topped with mucho butter and pecans and peaches. I mean, really? REALLY!\n\nWe also split the Ranchero Omelette for some protein, which was fluffy, full of cheese and flavorful. Only complaint was homemade salsa was a bit runny, and wet eggs ick me out. Still though, I persevered. \n\nI loved it so much I hung out an hour after breakfast at a table outside sipping a half chai/half coffee at a sweet sunny spot. \n\nThen I left FLYING. Whatever is in that coffee...works. Whew. \n\nService, food, ambience all exceptional. Great breakfast/brunch/lunch places.'",5,3GuqcEYaF1d1WXcwOX5xPw,6,b'CNY6_6W43I8ne_2yGo9oLg',b'2011-08-18',5,5,5MCBLBxr10NLUKZ4AboAMg,16,"""Square Cafe""",,"""1137 S Braddock Ave""",Pittsburgh,PA,15218,40.43211376,-79.8932692,4,390,1,Breakfast & Brunch;Food;Cafes;Vegetarian;Restaurants;Coffee & Tea;Food Trucks
0,1477414,"b""I was in the mood for something healthy when I landed in Phoenix and rented a car just to show how serious my quest was, as I didn't want to default automatically to the hotel restaurant and find an inadvertent wad of French fries in my mouth. Yeah, like those fries would have gotten in my mouth without my full consent. I just happened upon this sparsely decorated eatery on the Yelp app and noticed a lot of approving reviews from what looked like the skinnier Yelpers in the Valley. I don't know Phoenix at all but found myself in what they call the North-Central area of town and there it was in a quiet strip mall.\n\nSteamed chicken aficionado that I am, the funny thing was that I had been wanting Hainan chicken which would have put my vegetarian aspirations on the back burner. I have a thing for steamed poultry I can't quite explain except I must be part Singaporean or channeling someone's grandmother up the Yangtze River. As fate would have it, this place was serving as its daily special the $9.95 Mock Hainan Chicken Rice. Such joyous rapture I felt for the prospect of such a culinary creation that I didn't hesitate to order it. It was surprisingly satisfying with the faux-poultry pinch-hitting quite nicely with the cucumber slices, dipping sauces, and infused rice (photo: http://bit.ly/2vcE75g).\n\nI also tried the delicious $5.95 Lettuce Wraps, which mixed together sauteed and finely chopped vegan 'meat', mushrooms, water chestnuts, shredded carrot, cilantro leaves, and fried rice noodles into an appetizing filling for the generously sized iceberg lettuce leaves (photo: http://bit.ly/2vcUwXJ). In this case, it was truly indistinguishable from its carnivorous counterpart. Other dishes looked quite tempting as they passed by my table like the Hawaiian Fried Rice and the Rainbow Salad. Given what a modest operation it appears to be, I have to say this was a great veggie find in Phoenix and well worth finding on your GPS.\n\nFOOD - 5 stars...great execution of vegan dishes you would not suspect would be so tasty\nAMBIANCE - 3.5 stars...clean and modest-looking in its decor\nSERVICE - 4 stars...very friendly and helpful in explaining the genesis of their dishes\nTOTAL - 5 stars...nice to find a healthy dining experience as good as this that won't empty your wallet""",17,9IIhExGT0f6x26hTjyBbrw,9,b'Qxu9tD0zZmCuWTfk4SKvkA',b'2017-07-18',5,10,m07sy7eLtOjVdZ8oN9JKag,46,"""Veggie Village""",,"""1255 E Northern Ave""",Phoenix,AZ,85020,33.5527294,-112.0547215,4.5,171,1,Asian Fusion;Vegan;Restaurants;Vegetarian
1,1477401,"b'The first and last time I saw Bette Midler perform live was ...brace yourself...34 years ago when she was touring to plug one of her early albums. I was a pimply-faced teen who just got my driver\'s license and borrowed my dad\'s aquamarine \'68 Pontiac Catalina to drive to the Berkeley Community Center with a gaggle of like-minded pubescents. I remember not only her repertoire of mostly retro-songs but also her hilarious impersonation of Shelley Winters in ""The Poseidon Adventure"" (it requires placing your belly on a barstool). \n\nShe\'s 64 now and looking pretty great all things considered. Her show this past Sunday, cheekily dubbed ""The Showgirl Must Go On"", is not only a tribute to her storied career but also a fresh take on her legendary status amid the recycling of familiar characters from days of yore such as Delores DeLago, the wheelchair-riding mermaid lounge mainstay, and aged chorine Soph, Bette\'s tribute to burlesque comedienne Sophie Tucker. The show starts with a CGI-generated twister on a big screen that segues into Bette singing her big-band number, ""Big Noise from Winnetka"". The energy never flags, least of all Bette, who goes through the mandatory costume changes in record time.\n\nUnlike Cher\'s more contemporary, Cirque-inspired show, Bette\'s is pure vintage Vegas with twenty beautiful showgirls, the Caesar Salad girls, to go along with her back-up trio, the Staggering Harlettes (her term, not mine). The ever-changing sets are elaborate and sumptuous, but nothing overshadows the diminutive Midler. Her voice is the best I\'ve heard it in a long time despite a lost crescendo note on ""When a Man Loves a Woman"". All the hits are here from the kitschy ""Boogie Woogie Bugle Boy of Company B"" (backed by a video of her as the Andrews Sisters circa 1973) to ""The Rose"" (performed as a duet with surprise guest Pink) to her vocal high point, a haunting rendition of John Prine\'s ""Hello in There"". \n\nBut Bette is also a first-class comic providing risque zingers about Celine Dion, Sarah Palin, Rush Limbaugh and Tiger Woods to make even this fan blush between hysterical fits of laughter (""I guess his wife didn\'t know what he meant when he said he was playing 18 holes.""). The woman just knows how to deliver a punchline. She even sets up her last song with sincere gravity and starts to sing the opening bars of Celine\'s ""My Heart Goes On"" before taking things more seriously with ""Wind Beneath My Wings"". Jamie W. and I had great seats in the rear orchestra section which cost us $145 a piece the day before. Well worth it given that Bette proved to be both a diva and a trouper throughout the ninety-minute set. My one regret in sharing this review now is that she finishes her two-year run at the Colosseum at the end of the month, but I\'m sure Bette is not one to avoid another encore.'",11,hUWKG9-_imeGZVOedgBeSw,13,b's55QSNo-056AAyFXTEXeMw',b'2010-01-20',5,15,m07sy7eLtOjVdZ8oN9JKag,34,"""Bette Midler""",The Strip,"""The Colliseum at Caesars, 3570 Las Vegas Blvd S""",Las Vegas,NV,89109,36.119556,-115.173336,5,28,0,Performing Arts;Arts & Entertainment
2,1288339,"b'Frank Lloyd Wright is the one architect everybody knows, and while I\'ve visited a few of his formative Prairie School buildings like his Oak Park home and studio and the Robie House at my alma mater, University of Chicago (review: http://bit.ly/2rQ0wCE), his more mature works have somehow eluded me, the landmarks that build on his legacy and his love of things organic. Well, except for the Guggenheim Museum which was designed more for its internal configuration to show off art rather than a visual compatibility with NYC\'s Upper East Side. I\'ve always wanted to see Fallingwater in western Pennsylvania. Someday.\n\nAlas, after several half-hearted attempts, I seized an opportunity to visit Taliesin West. This was Wright\'s winter home between 1937 and his death in 1959, and it houses not only his studio but the offices of the Frank Lloyd Wright Foundation and the newly renamed School of Architecture at Taliesin, an exclusive masters-only program that required students to live in desert huts that they would often design themselves. It took me about 45 minutes on a relatively traffic-free Saturday morning to get there from Downtown Phoenix, and quite by design, it\'s not the type of sight you can see easily from the road.\n\nThis was something Wright intentionally did because he wanted the building to look like it came naturally out of the mesa just below McDowell Peak. I made a reservation online a month in advance and splurged by booking the three-hour $75 Behind the Scenes tour. I\'m not exactly sure what is added to the standard one-hour tour except a mid-morning tea in the Dining Room (photo: http://bit.ly/2sRa5pm) where we were regaled with stories of Wright\'s years there by Indira Berndtson, the daughter of one of his few female students back in the 1930\'s, Cornelia Brierly (photo: http://bit.ly/2rKWhx0). \n\nThe tour departed from the gift shop promptly at 9:15AM and began in earnest in the expansive Music Pavilion (photo: http://bit.ly/2sNEjds) where a Lego recreation of the entire complex is presented (photo: http://bit.ly/2tn5zwe). Our guide Myrna appeared to be quite the Wright aficionado who was tested by one precocious German teen who kept interrogating her about architectural details nobody else in the group cared about. She took us to Wright\'s office and also his presentation room (photo: http://bit.ly/2rPUd23). Then we walked around the perimeter of the grounds to take the obligatory panoramic snapshots (photo: http://bit.ly/2tn7Sjb).\n\nAfter our brief sojourn with Indira, we headed to the stunning Garden Room (photo: http://bit.ly/2sRf2yH) where a mosaic from Clare Booth Luce still hangs (photo: http://bit.ly/2tn9F7N) as well as a fine bust of Wright himself (photo: http://bit.ly/2sNluHj). We walked over to his small bedroom in front of the sunken garden and then we walked over to the Sun Cottage, a completely self-sufficient living space decorated in inimitable Wright style (photo: http://bit.ly/2ryqxal). Unfortunately we could only see the Drafting Studio from the outside, and this is where the Guggenheim and other later works were designed from this inception. We ended in the Cabaret Theater, a smaller venue with amazing acoustics (photo: http://bit.ly/2slkdG8).\n\nThe three hours go by quickly, and then you want to go back to the air-conditioned gift shop before facing the full blast of desert heat again. Bring sunscreen because shade is at a premium due to Wright\'s open architectural design. By the way, I can\'t tell you how many times I\'ve seen ""The Fountainhead"", which I thought was Ayn Rand\'s thinly veiled biography of Wright disguised as a novel about individualism. I\'m sure he didn\'t mind being mistaken for Gary Cooper given the 5\'9"" architect looked nothing like the tall, lanky actor. I\'m sure viewing himself as a matinee-idol iconoclast gave him room to be less than kind to his apprentices over the years, but Taliesin West shows that his desert laboratory approach really did work.'",16,#NAME?,11,b'pXABBPHx4w7DJ7PWvYOJ5w',b'2017-06-20',5,7,m07sy7eLtOjVdZ8oN9JKag,33,"""Taliesin West""",,"""12621 N Frank Lloyd Wright Blvd""",Scottsdale,AZ,85259,33.606258,-111.845006,4.5,238,1,Arts & Entertainment;Architects;Architectural Tours;Professional Services;Hotels & Travel;Tours;Travel Services;Local Flavor;Museums
3,1477405,"b'I found out about this place in my Phoenix hotel room as I was channel surfing and landed on a show called ""Check, Please! Arizona"" where three really polite women were describing their favorite local restaurant to the semi-interested host. The funny thing is that I was on an episode of ""Check, Please! Bay Area"" several years ago where I was one of three heavily opinionated people defending our restaurant choices as the host was pounding Chardonnay. What drew me here was that it was a well-regarded vegetarian place with an Asian accent much like the excellent Veggie Village (review: http://bit.ly/2uJzEZT). Will lightning strike twice?\n\nPhoenix always surprises me with its geographic size as it took me almost an hour to get here from Peoria where I was staying. The restaurant turned out to be in the middle of a shopping center parking lot which I have noticed is a common piece of real estate for a lot of eateries here. I must have been early because I was their first customer of the evening, and it looked like the manager was still working on the books at one of the tables. As I indulgently sidled into a booth that could easily fit four, it didn\'t take me long for me to figure out what to order because it all sounded organic and healthy to me. I first tried the $5.95 Fresh Cucumber Rolls which I first saw on the show.\n\nThey rolled up fried tofu, marinated julienne white radish, carrot, and fresh mint, and vermicelli noodles, all rolled up in a thin slice of cucumber and served with a thick and delectable peanut sauce (photo: http://bit.ly/2jcfEbp). I frankly couldn\'t get enough of those. The same price Autumn and Summer Rolls appeared just as appetizing. For my entree, I ordered the $11.95 Rainbow Wonder, an abundant platter of stir-fried vegetables in seven different colors (thus the apt name) along with shiitake mushrooms, all of it mixed with a sesame-ginger garlic sauce and accompanied by brown rice (photo http://bit.ly/2AYQh42). Just perfect for a late summer meal.\n\nFOOD - 5 stars...simple executions of really healthy dishes, well turned with an Asian twist\nAMBIANCE - 3.5 stars...unsurprisingly green and more fast food-looking than expected but still quite peaceful\nSERVICE - 4 stars...attentive even if I was the only one in there\nTOTAL - 5 stars...Chef May Li has figured out an epicurean niche for her bountiful dishes and it works'",13,0nyM_mub7LxN6Dx7tYpMaA,14,b'MAYlkpDb0UB3U3GF86eBqg',b'2017-11-21',5,8,m07sy7eLtOjVdZ8oN9JKag,33,"""Fresh Mint""",,"""13802 N Scottsdale Rd, Ste 161""",Scottsdale,AZ,85254,33.61285904,-111.9267545,4,315,1,Vegetarian;Restaurants;Vegan;Kosher
