,attributes,business_id,categories,latitude,longitude,name,postal_code,business_review_counts,business_stars,state,user_id,user_review_count,yelping_since,user_useful_count,fans,elite_count,compliment_count,months_since,final_score,text,buisness_review_useful_count,cool,review_id,review_date,review_stars,funny,sentiment_score,business_category
540,"{'Alcohol': 'none', 'Caters': False, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 1, 'BikeParking': True, 'RestaurantDelivery': False, 'RestaurantTakeOut': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",#NAME?,"['Farmers Market', 'Specialty Food', 'Shopping', 'Fruits & Veggies', 'Ethnic Food', 'Meat Shops', 'Public Markets', 'Food', 'Market Stalls', 'Seafood Markets']",41.4846863,-81.7030619,West Side Market,44113,758,4.5,Ohio,s2c7-9bqMhjA8POuKIHm8g,880,1/17/2007,1778,124,11,5128,135,6.000711744,"I only came to West Side Market once while visiting friends in Cleveland for the weekend. It's the Cleveland version of DC's Eastern Market. The moment I walked in, I instantly fell in love with it. Meats, pastries/breads, candy, nuts, pastas, middle eastern food, popcorn, fresh produce and cheeses galore!!  I'm always on the look out for cheese with truffles in it and although most of them didn't have it, the one cheeserie knew what I was talking about and told me they were sold out but were expecting more soon. (Unfortunately, she didn't know I was an out-of-towner). My friends only lived a few blocks away so it was very convenient. We decided to make a ""cold day stew"" with lots of veggies and meat and fresh bread. For 8 of us - we spent only $40 on all of our ingredients - $5 each! That's amazing! Although I don't live in Cleveland, I have to say that if I did...I would go here everyday it was open. :-)",1,1,HbLQYmP6ESYaPHEtJF7QCw,11/19/2007,5,0,5,Shopping
541,"{'DogsAllowed': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 3, 'BikeParking': True, 'GoodForKids': False, 'WheelchairAccessible': True}",txodFNzGjXaHQsQQU70Jjw,"['Sporting Goods', 'Outdoor Gear', 'Hiking', 'Shopping', 'Active Life']",41.219688,-81.492836,Appalachian Outfitters,44264,15,3.5,Ohio,WslBIvrC1ezr4VAvPMEyMA,564,12/27/2006,922,52,11,1714,136,5.954651671,"Mission: Find Damian a warm winter coat.Qualifications:  No puffer jacket, shop local, great price9 days ago I took my beautiful, loving, sweet as anything puppy out for a potty break when it became clear to me that HOLY CRAP IT'S COLD IN CHICAGO.  Turns out my wool topcoat doesn't really cut it in these frigid temperatures and, with the almanac calling for one of the coldest Winters on record, it was about time I invest in an amazingly stylish, comfortable, and WARM winter jacket.  Since I exhausted nearly every option in Chicago I thought I would give my search a whirl at home.  A quick Yelp search led me to Appalachian Outfitters......which I have passed by hundreds of times.  I went to high school down the road and my former-athlete self used to frequent Virginia Kendall on a regular basis.  Who knew this place was such a treasure?I was impressed with how busy the place was on a Saturday but given that it was sandwiched between Black Friday and Cyber Monday it seemed there were many looking to score some great deals.  I found my way over to the Men's section (which loops around the left side of the building from the entrance) to see what I could find.  There are your more well-known names: North Face, Patagonia, Mountain Hardwear, etc. along with several lesser-known (read: smaller operations and foreign) brands.  I wanted something to mix up my excessive amount of North Face and Mountain Hardwear jackets in my closet and was excited to see that they carry the Jack Wolfskin line.  When I was in Germany a couple years ago I noticed EVERYONE was wearing this brand and, although I am not fashion forward, I thought it strange I had never heard of it.  I really liked the style but had not seen it anywhere else until I stopped in this store.  Since most of the jackets are locked with cables I had to wait a few minutes before an associate came by to try it on.  Soon Andrea, one of the associates, stopped by and we spent a bit of time talking about the brand, other stock they carry, the weather, and a bunch of other things.  Admittedly I tend to avoid store associates like the plague but this was a time that I really needed some help, and Andrea was there to help out.  Even the SO ended up walking out with an impulse buy.  If only she were to have gotten a commission on the sales!  This store has a wide selection of items for all your outdoorsy activities.  Even before the Black Friday discount I thought the prices were completely fair and was happy that they have a rewards program (which calculated to approximately 2%) for repeat shoppers.  The added bonus was that I was able to support a local business.  Win-win for all!Though distance will prevent me from making this a more regular go-to for my outdoors needs I will definitely be recommending it to friends and family in the area.  I am looking forward to staying warm all Winter long!",6,6,_W5HIywW8lsPCPQbXB-Z_g,11/28/2016,5,7,37,Shopping
542,"{'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BikeParking': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}",rzE9MVZ2WJfMxjGH57dWDw,"['Antiques', 'Toy Stores', 'Shopping']",41.5100553,-81.5801203,Big Fun,44118,89,4.5,Ohio,WslBIvrC1ezr4VAvPMEyMA,564,12/27/2006,922,52,11,1714,136,5.954651671,"It's the best place for children.  Or adults who think they are children.  Or adults who wish they were still children.  Or people who just like a bunch of random shit from decades and generations past and have no idea where to find it.Big Fun is a smorgasbord of all your favorite games, figurines, t-shirts, candies, cards, dolls, toys, etc. all crammed into a fairly small (yet much larger store than previously) space on Coventry.  I haven't been back here in a few years but stopped in their new spot this past weekend with the family to check out what they had.AND... an hour later we walked out with:-1 ""shocking pen"" that zaps the person holding it (fun for the office)-1 Curious George stuffed animal (distraction for the nearly-2-year-old-niece)-1 small boxes of Ferrara Pan Jaw Busters for 25 cents (crazy inflation - I remember when these were 10 cents back in 1990)-1 rubbery yellow ball with rubbery tentacle-like spikes and a glowing ball inside (children and animals LOVE it!)-1 box of ""Happy Soap"" (sure to put anyone in a good mood... while cleaning their body up!)-1 plastic guy with a plastic parachute that you throw up in the air and it parachutes back down (kids don't know how good their toys are these days)And that is only a small portion of what they have.  They have cool Cleveland t-shrits and paraphernalia, plastic bugs and snakes, fun magnets for your fridge, troll dolls, adult games and toys (NOT sex toys, at least that I saw), vintage magazines, coasters, frisbees, bumper stickers, and everything else you could probably think of.  If I could have fit more in my suitcase I could have easily bought 2 grocery bags full of fun!  When grabbing a gag gift or something for a collector of random stuff, this is a great place to pick it up!Added bonus:  everything is fairly cheap so you won't break your bank!Prepare yourself for a minimum 30-60 minutes in the store checking things out, and on the way out, be sure to check out the bubble blowing guy with a huge wand and a bucket of soap on the street.  That kept my niece distracted for an additional 15 minutes!  Coventry is just full of BIG FUN!",0,0,80y81y1JEfxdjc9ER47tYg,8/30/2011,5,1,37,Shopping
543,"{'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True}",8E5l83iGubQmtivb24TL_Q,"['Department Stores', ""Men's Clothing"", 'Jewelry', 'Accessories', ""Women's Clothing"", 'Shopping', 'Fashion', 'Shoe Stores']",41.49948693,-81.49417903,Saks Fifth Avenue,44122,27,3.5,Ohio,kcLuh-ck_Zj07TsodaaNUA,647,5/14/2007,16,84,11,431,131,5.885850994,"It's Saks.  They're kindov similar wherever one goes.  This one has been quiet lately, due to the downturn in the economy, which yields pretty good sales.  I picked up a bunch of things at 40% off pre-existing sales the other day.Jared was my sales guy, and he was friendly and down to earth.  Some of the other sales guys seemed a little less happy since I think I was the only customer in the section at the time...Did you know there are drinks in Saks?",2,2,TbMB73y6gVmmD8GbqGZkAg,11/16/2008,3,0,9,Shopping
544,{},imZ5w5mhPVaT-YeN_7WJ2Q,"['Books', 'Mags', 'Music & Video', 'Shopping', 'Bookstores']",41.5033568,-81.5036898,Joseph-Beth Booksellers,44124,6,3,Ohio,kcLuh-ck_Zj07TsodaaNUA,647,5/14/2007,16,84,11,431,131,5.885850994,"In some ways, it's a run of the mill bookstore - with a selection of books that's reasonably broad, but not too deep, as well as with a smattering of accessories that span both the typical book related materials and not so book related items (candles, cooking?)What sets it apart is a relative interest in creating a community space, with a meeting room and power point capability upstairs for presentations and talks.  There is a suggestion board for customers as well.I guess the bookstore tries to be a little different, and it succeeds.  I'm just not sure that the selection of books justifies consistent patronage from me.  I really enjoy browsing books and picking up surprising finds.  A quick glance down the sections I'm most familiar with, suggests that surprising finds might be rare here.On another note, their in-store Bistro carries wine... separate review to follow.",0,0,_L4BEnkS__vB5IQuCHLmXw,9/11/2008,3,0,7,Shopping
545,{'RestaurantPriceRange2': 4},EXKwU0Ae8L9vFw1RtSm_MQ,"['Home & Garden', 'Shopping', 'Home Decor', 'Furniture Stores']",41.5037732,-81.6903024,Surroundings Home Decor,44113,5,3,Ohio,kcLuh-ck_Zj07TsodaaNUA,647,5/14/2007,16,84,11,431,131,5.885850994,"Warning:  This place is expensive.  It's mostly Italian made furniture with price tags between 3-5K.  Yes, there are places more expensive, but this place is not for casual shopping unless you're independently wealthy.  Still, it's nice to check out some of the ultra modern designs that are present.  You can find exquisitely chic decor for your mega-hip pad with all the not quite primary colours available here.  There were a couple pieces (glass/metal) that really appealed to me, but I'm not sure I'm quite ready to part with that kind of cash for furniture at this point in my life...  But, should you be window shopping, do stop in and have a gander.  It might serve as a good conversation starter!  I actually will stop by again, however...  :)  Someday, I might succomb...",3,2,8mh-TukiMzZgf4TvkDbFLg,10/14/2008,4,3,6,Shopping
546,"{'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}",c71fTwCMwDe0iVh_3Lzi1g,"['Shopping', 'Kitchen & Bath', 'Home & Garden', 'Home Decor', 'Furniture Stores', 'Rugs']",41.502979,-81.503307,Crate & Barrel,44124,17,4,Ohio,kcLuh-ck_Zj07TsodaaNUA,647,5/14/2007,16,84,11,431,131,5.885850994,"It's a chain with standardized prices and good construction.  With a price point between Restoration Hardware and Ikea, it's definitely not a bad place to browse for designing ideas and decorating options.Conveniently located in Beachwood Place, one can make a rather brisk circuit between Arhaus, Resto, Z, and Crate and Barrel before heading to the mall for Pottery Barn and Williams and Sonoma.  That's efficiency...Some of the sales force are knowledgable, and others so so, but most are at least friendly at this branch...",0,0,H-cFN6479407b9coJFh_QQ,10/1/2008,4,0,4,Shopping
547,"{'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}",j1N0QWrRnVHnUdTWFI-E9w,"['Shopping', 'Home Decor', 'Home & Service', 'Lighting Fixtures & Equipment', 'Home & Garden']",41.5195504,-81.4799904,Cleveland Lighting,44124,5,2,Ohio,kcLuh-ck_Zj07TsodaaNUA,647,5/14/2007,16,84,11,431,131,5.885850994,"I got much of my new lighting from this establishment.  Reasonably friendly and helpful, and a fairly deep selection of lighting.  Conveniently located on Mayfield -- which is a plus.  The lighting is on the expensive side, so only go to shop if you're in the market for nicer lighting...",5,1,EAelP1uE3ervCY2-sWx0lQ,10/7/2008,4,2,4,Shopping
548,"{'Alcohol': 'none', 'Caters': False, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 1, 'BikeParking': True, 'RestaurantDelivery': False, 'RestaurantTakeOut': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",#NAME?,"['Farmers Market', 'Specialty Food', 'Shopping', 'Fruits & Veggies', 'Ethnic Food', 'Meat Shops', 'Public Markets', 'Food', 'Market Stalls', 'Seafood Markets']",41.4846863,-81.7030619,West Side Market,44113,758,4.5,Ohio,kcLuh-ck_Zj07TsodaaNUA,647,5/14/2007,16,84,11,431,131,5.885850994,"Always a treat coming to an old-world style edifice, with the hustle and bustle of small business commerce.  Excellent choices and well priced fare; I can still wish for Hawker Center style ready to eat treats!",3,0,DugnqdONgiYwQnl_rhIU6w,11/27/2014,4,0,4,Shopping
549,"{'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}",DL968UV8Dtnk-djjL5IUZQ,"['Shopping', 'Drugstores']",41.4844599,-81.5894459,CVS Pharmacy,44120,7,2.5,Ohio,kcLuh-ck_Zj07TsodaaNUA,647,5/14/2007,16,84,11,431,131,5.885850994,"This is a slightly run down version of CVS.  Friendly, typical organization.  Nothing too out of the ordinary.",1,0,FDwx4toNdew-GKoQa3mqOQ,11/16/2008,3,0,2,Shopping
550,{'GoodForKids': True},Ao0mloVclgL3Tzqo8g4AzQ,"['Arts & Entertainment', 'Museums', 'Art Galleries', 'Shopping', 'Art Museums']",41.50892306,-81.6047143,Museum of Contemporary Art Cleveland,44106,35,3,Ohio,kcLuh-ck_Zj07TsodaaNUA,647,5/14/2007,16,84,11,431,131,5.885850994,"While not particularly large, the Museum of Art does provide a unique space that provides a venue to display modern art with a much more industrial vibe than the Cleveland Museum of Art.  Space is angular and materials modern, directly suggesting the focus of the architecture.At the time of this review, the two major exhibits include:Julian Stanczak : Recent Work  Optical illusions are the centerpiece of Stanczak's work, and if you enjoy his work there's a fair amount of space allocated.The other exhibit is Hugging and Wrestling.These are photographers and artists from Israel - and the title suggests to me the need for community and the struggles of identity and purpose and ideology that grip modern Israel.At 4 dollars for admission, it's not bad.",2,2,RkygmDl3ox_LurGizQ4q-w,1/6/2010,4,0,-1,Shopping
