,user_id,business_id,business_category,user_reviews_count,yelping_since,useful,fans,elite_count,compliment_count,months_since,final_score,user_name,address,attributes,categories,city,hours,is_open,latitude,longitude,business_name,neighborhood,postal_code,business_review_count,stars,business_state
60,JjXuiru1_ONzDkYVrHN0aw,u4sTiCzVeIHZY8OlaL346Q,Restaurant,999,8/23/2009,224710,977,7,188209,104,9.075317947,Richard,1601 Penn Ave,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}}","['Argentine', 'Seafood', 'Restaurants', 'Latin American']",Pittsburgh,"{'Tuesday': '11:00-21:00', 'Friday': '11:00-22:00', 'Wednesday': '11:00-21:00', 'Thursday': '11:00-21:00', 'Saturday': '11:00-22:00'}",1,40.449042999999996,-79.987573,Gaucho Parrilla Argentina,Strip District,15222,1267,4.5,Pennsylvania
63,ITa3vh5ERI90G_WP4SmGUQ,p0iEUamJVp_QpaheE-Nz_g,Beauty & Spa,2710,5/6/2008,49476,1803,10,24341,119,7.055778535,Peter,9777 S Las Vegas Blvd,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'WiFi': 'free', 'DogsAllowed': False, 'GoodForKids': True}","['Hotels & Travel', 'Event Planning & Services', 'Casinos', 'Day Spas', 'Hotels', 'Beauty & Spas', 'Arts & Entertainment']",Las Vegas,"{'Monday': '7:00-7:00', 'Tuesday': '7:00-7:00', 'Friday': '7:00-7:00', 'Wednesday': '7:00-7:00', 'Thursday': '7:00-7:00', 'Sunday': '7:00-7:00', 'Saturday': '7:00-7:00'}",1,36.01135724,-115.1757752,"South Point Hotel, Casino & Spa",Southeast,89183,1392,3.5,Nevada
66,CNdJaOdUjLIceVxhWcMNRA,wPiRP76arN0NB3M1ZXXp7g,Restaurant,739,9/15/2005,2202,217,13,1264,151,7.000848069,Geoff,3355 Las Vegas Blvd S,"{'Alcohol': 'full_bar', 'HasTV': False, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsGoodForGroups': True, 'BYOBCorkage': 'yes_free', 'Caters': False, 'WiFi': 'no', 'RestaurantsReservations': True, 'BYOB': False, 'RestaurantsTableService': True, 'Corkage': False, 'RestaurantsTakeOut': False, 'GoodForKids': True, 'WheelchairAccessible': True, 'BikeParking': False, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}}","['Italian', 'Restaurants']",Las Vegas,"{'Monday': '11:00-23:00', 'Tuesday': '11:00-23:00', 'Friday': '11:00-0:00', 'Wednesday': '11:00-23:00', 'Thursday': '11:00-23:00', 'Sunday': '11:00-23:00', 'Saturday': '11:00-0:00'}",1,36.122084,-115.16803300000001,Canaletto,The Strip,89109,542,3.5,Nevada
67,I0oLG7MHi3BrHvB6RWSdnA,UntbR8C0Mxsfd-hNBZXO-w,Restaurant,205,10/28/2013,68,10,4,202,54,2.21134964,Mariaroberta,Via San Nullo 48,"{'RestaurantsTableService': True, 'Alcohol': 'beer_and_wine', 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'quiet', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': True, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}","['Pizza', 'Restaurants']",Montreal,"{'Monday': '11:30-0:30', 'Tuesday': '11:30-0:30', 'Friday': '11:30-0:30', 'Wednesday': '11:30-0:30', 'Thursday': '11:30-0:30', 'Sunday': '11:30-0:30', 'Saturday': '11:30-0:30'}",1,40.89141653,14.09263551,La Chamade,,80078,4,4.5,California
68,9PPcJLgXuEUYh3nMS7hXKg,UntbR8C0Mxsfd-hNBZXO-w,Restaurant,75,10/27/2013,42,2,2,47,54,1.43767114,Claudio,Via San Nullo 48,"{'RestaurantsTableService': True, 'Alcohol': 'beer_and_wine', 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'quiet', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': True, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}","['Pizza', 'Restaurants']",Montreal,"{'Monday': '11:30-0:30', 'Tuesday': '11:30-0:30', 'Friday': '11:30-0:30', 'Wednesday': '11:30-0:30', 'Thursday': '11:30-0:30', 'Sunday': '11:30-0:30', 'Saturday': '11:30-0:30'}",1,40.89141653,14.09263551,La Chamade,,80078,4,4.5,California
69,0DLH55Fcmx-lI5dkyL_bKQ,UntbR8C0Mxsfd-hNBZXO-w,Restaurant,103,12/2/2014,4,4,2,85,40,1.2651487209999999,Maria,Via San Nullo 48,"{'RestaurantsTableService': True, 'Alcohol': 'beer_and_wine', 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'quiet', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': True, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}","['Pizza', 'Restaurants']",Montreal,"{'Monday': '11:30-0:30', 'Tuesday': '11:30-0:30', 'Friday': '11:30-0:30', 'Wednesday': '11:30-0:30', 'Thursday': '11:30-0:30', 'Sunday': '11:30-0:30', 'Saturday': '11:30-0:30'}",1,40.89141653,14.09263551,La Chamade,,80078,4,4.5,California
70,0w4puQkKd1m64_mVYKPiKA,UntbR8C0Mxsfd-hNBZXO-w,Restaurant,7,7/11/2013,2,2,0,7,57,0.7046206709999999,Giuseppe,Via San Nullo 48,"{'RestaurantsTableService': True, 'Alcohol': 'beer_and_wine', 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'quiet', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': True, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}","['Pizza', 'Restaurants']",Montreal,"{'Monday': '11:30-0:30', 'Tuesday': '11:30-0:30', 'Friday': '11:30-0:30', 'Wednesday': '11:30-0:30', 'Thursday': '11:30-0:30', 'Sunday': '11:30-0:30', 'Saturday': '11:30-0:30'}",1,40.89141653,14.09263551,La Chamade,,80078,4,4.5,California
71,KWnGQSp3xUJTJZRiLwuc9g,fh4hlhzpwQRPg82gFLDLdg,Restaurant,47,11/5/2008,1,3,0,6,113,1.396385299,Rebecca,"No 8 Main Street, Midleton","{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'GoodForKids': False, 'RestaurantsAttire': 'casual', 'RestaurantsReservations': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'RestaurantsDelivery': False, 'RestaurantsTakeOut': False, 'RestaurantsGoodForGroups': True}","['Irish', 'Restaurants']",Main Street,{},1,51.91615085,-8.174058716000001,Sage Restaurant,,,3,4.5,Colorado
72,6BnhwvCFUVfKPtrMerYALw,fh4hlhzpwQRPg82gFLDLdg,Restaurant,20,4/2/2009,1,0,0,0,108,1.3333511340000002,Megan,"No 8 Main Street, Midleton","{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'GoodForKids': False, 'RestaurantsAttire': 'casual', 'RestaurantsReservations': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'RestaurantsDelivery': False, 'RestaurantsTakeOut': False, 'RestaurantsGoodForGroups': True}","['Irish', 'Restaurants']",Main Street,{},1,51.91615085,-8.174058716000001,Sage Restaurant,,,3,4.5,Colorado
73,1FYMtQOpjM6G-29Rb3w9og,fh4hlhzpwQRPg82gFLDLdg,Restaurant,2,4/25/2017,0,0,0,0,12,0.148148148,Sarah,"No 8 Main Street, Midleton","{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'GoodForKids': False, 'RestaurantsAttire': 'casual', 'RestaurantsReservations': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'RestaurantsDelivery': False, 'RestaurantsTakeOut': False, 'RestaurantsGoodForGroups': True}","['Irish', 'Restaurants']",Main Street,{},1,51.91615085,-8.174058716000001,Sage Restaurant,,,3,4.5,Colorado
74,58Hx4zzdmUd5urv23ntcGw,RBOXMNb_gzdmy1CRPxv_4A,Restaurant,43,12/27/2012,14,0,0,1,64,0.790376285,Carrie,"Main Street, Carrigaline","{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsGoodForGroups': True, 'Caters': False, 'WiFi': 'free', 'RestaurantsReservations': True, 'RestaurantsTableService': True, 'RestaurantsTakeOut': False, 'GoodForKids': True, 'HappyHour': False, 'GoodForDancing': False, 'BikeParking': False, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 3, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'lot': False, 'valet': False}, 'CoatCheck': False}","['Irish', 'Bars', 'Nightlife', 'Restaurants']",Main Street,{},1,51.81243799,-8.39263536,The Abbey Bar & Restaurant,,,3,3.0,Colorado
75,XU61CKUSNAozUKpf-D20Bg,RBOXMNb_gzdmy1CRPxv_4A,Restaurant,5,5/4/2014,0,0,0,0,47,0.580246914,Ger,"Main Street, Carrigaline","{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsGoodForGroups': True, 'Caters': False, 'WiFi': 'free', 'RestaurantsReservations': True, 'RestaurantsTableService': True, 'RestaurantsTakeOut': False, 'GoodForKids': True, 'HappyHour': False, 'GoodForDancing': False, 'BikeParking': False, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 3, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'lot': False, 'valet': False}, 'CoatCheck': False}","['Irish', 'Bars', 'Nightlife', 'Restaurants']",Main Street,{},1,51.81243799,-8.39263536,The Abbey Bar & Restaurant,,,3,3.0,Colorado
76,yP21ZJVzPB-1KLRfyW38CQ,RBOXMNb_gzdmy1CRPxv_4A,Restaurant,1,5/10/2015,0,0,0,0,35,0.432098765,Anne,"Main Street, Carrigaline","{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsGoodForGroups': True, 'Caters': False, 'WiFi': 'free', 'RestaurantsReservations': True, 'RestaurantsTableService': True, 'RestaurantsTakeOut': False, 'GoodForKids': True, 'HappyHour': False, 'GoodForDancing': False, 'BikeParking': False, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 3, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'lot': False, 'valet': False}, 'CoatCheck': False}","['Irish', 'Bars', 'Nightlife', 'Restaurants']",Main Street,{},1,51.81243799,-8.39263536,The Abbey Bar & Restaurant,,,3,3.0,Colorado
80,5F_ASUSCHFf3YotkKioZ5w,ZfQY1dNPN8IYmwEjZuVtVg,Home & Service,1242,8/21/2005,6443,164,13,2596,152,7.070820257,Ellen,1101 E University Ave,{},"['Movers', 'Home Services']",Urbana,{},1,40.115404,-88.195252,Champaign-Urbana Mass Transit District,,61802,13,4.0,Illinois
81,xN-xoLhTHUFfTS_BMGG0xg,ZfQY1dNPN8IYmwEjZuVtVg,Home & Service,663,5/29/2007,661,126,5,2445,131,3.614903078,Teej,1101 E University Ave,{},"['Movers', 'Home Services']",Urbana,{},1,40.115404,-88.195252,Champaign-Urbana Mass Transit District,,61802,13,4.0,Illinois
82,5F_ASUSCHFf3YotkKioZ5w,7Vaj54SeGM3RupuvNlccOw,Health & Medical,1242,8/21/2005,6443,164,13,2596,152,7.070820257,Ellen,106 W Main St,"{'DogsAllowed': True, 'BusinessParking': {'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': True, 'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Shopping', 'Medical Supplies', 'Sporting Goods', 'Sports Wear', 'Local Services', 'Doctors', 'Health & Medical', 'Fashion', 'Shoe Repair', 'Orthotics', 'Shoe Stores']",Urbana,"{'Monday': '9:30-17:30', 'Tuesday': '9:30-17:30', 'Friday': '9:30-19:00', 'Wednesday': '9:30-17:30', 'Thursday': '9:30-17:30', 'Saturday': '9:30-17:00'}",1,40.1127464,-88.2077222,Heel To Toe,,61801,19,3.5,Illinois
87,_cUtxCvCccwgNJzD5I0cDA,5f3SBBaVoeI4tPgx_MTRHg,Shopping,1445,12/22/2006,25775,230,11,15325,136,6.522481211000001,Kyle,3663 S Las Vegas Blvd,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': False}","['Hobby Shops', 'Shopping']",Las Vegas,"{'Monday': '10:00-23:00', 'Tuesday': '10:00-23:00', 'Friday': '10:00-0:00', 'Wednesday': '10:00-23:00', 'Thursday': '10:00-23:00', 'Sunday': '10:00-23:00', 'Saturday': '10:00-0:00'}",1,36.11034588,-115.16912340000002,Houdini's Magic Shop,The Strip,89109,19,3.0,Nevada
88,_cUtxCvCccwgNJzD5I0cDA,QIrUEVvGtuKIRM46E16EFA,Home & Service,1445,12/22/2006,25775,230,11,15325,136,6.522481211000001,Kyle,1228 Williamson St.,"{'DogsAllowed': True, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Home Services', 'Furniture Stores', 'Fashion', 'Used', 'Vintage & Consignment', 'Flowers & Gifts', 'Gift Shops', 'Home & Garden', 'Shopping', 'Antiques', 'Home Decor']",Madison,"{'Monday': '10:00-18:00', 'Tuesday': '10:00-18:00', 'Friday': '10:00-18:00', 'Wednesday': '10:00-18:00', 'Thursday': '10:00-18:00', 'Sunday': '10:00-18:00', 'Saturday': '10:00-18:00'}",1,43.083906299999995,-89.3634238,Pieces Unimagined,Williamson - Marquette,53703,15,5.0,Wisconsin
89,fyS8H0BNDv5du_X7ttUEqQ,r-s-G1yyETRzTALYG9js8A,Restaurant,796,6/14/2006,630,26,12,111,142,6.391215602999999,Shannon,100 S Green Valley Pkwy,"{'Alcohol': 'beer_and_wine', 'Caters': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': True, 'RestaurantsDelivery': False, 'RestaurantsTakeOut': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}","['Health Markets', 'Food', 'Specialty Food', 'Beer', 'Wine & Spirits', 'Organic Stores', 'Grocery']",Henderson,"{'Monday': '8:00-22:00', 'Tuesday': '8:00-22:00', 'Friday': '8:00-22:00', 'Wednesday': '8:00-22:00', 'Thursday': '8:00-22:00', 'Sunday': '8:00-22:00', 'Saturday': '8:00-22:00'}",1,36.023340399999995,-115.08242690000002,Whole Foods Market,,89012,235,3.5,Nevada
90,XYSDrIef7g4Gmp3lNFVO6A,RYBGhnFtyZGjlREEfcRFrg,Restaurant,4338,7/19/2007,15740,349,11,4643,129,6.269721504,Neal,4050 Penn Ave,"{'Alcohol': 'none', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'BYOBCorkage': 'yes_free', 'Caters': False, 'WiFi': 'no', 'RestaurantsReservations': False, 'BYOB': True, 'RestaurantsTableService': True, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': False, 'BikeParking': True, 'OutdoorSeating': False, 'RestaurantsPriceRange2': 1, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'RestaurantsCounterService': False}","['Vietnamese', 'Restaurants']",Pittsburgh,"{'Tuesday': '10:00-22:00', 'Friday': '10:00-22:00', 'Wednesday': '10:00-22:00', 'Thursday': '10:00-22:00', 'Sunday': '11:00-21:00', 'Saturday': '10:00-22:00'}",1,40.465349100000005,-79.95594799999999,Tram's Kitchen,Bloomfield,15224,277,4.0,Pennsylvania
94,XYSDrIef7g4Gmp3lNFVO6A,KirjgsehrcOzACQRWM_WuQ,Home & Service,4338,7/19/2007,15740,349,11,4643,129,6.269721504,Neal,234 Lott Rd,{'BusinessAcceptsCreditCards': True},['Home Services'],Pittsburgh,{},1,40.4658902,-79.7873162,Gupta Permold,,15235,3,4.5,Pennsylvania
95,XYSDrIef7g4Gmp3lNFVO6A,RcKf9YwEcCdHJfo1uRHjyQ,Health & Medical,4338,7/19/2007,15740,349,11,4643,129,6.269721504,Neal,1400 E 9th St,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'ByAppointmentOnly': False}","['Shopping', 'Photography Stores & Services', 'Pharmacy', 'Drugstores', 'Health & Medical']",Cleveland,{},1,41.5031428,-81.6897837,CVS Pharmacy,Civic Center,44114,4,2.0,Ohio
98,vWxQvbuUVMMvn6zvfNxVZg,Xs2iTWxbczvfEapAFH3cyw,Restaurant,618,12/23/2005,111,25,11,302,148,6.0716986770000005,Mike,"6501 E Greenway Pkwy, Ste 159","{'RestaurantsTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': True}, 'Alcohol': 'full_bar', 'Caters': True, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}","['Food', 'Specialty Food', 'Breakfast & Brunch', 'Restaurants', 'Diners']",Scottsdale,"{'Monday': '6:30-15:00', 'Tuesday': '6:30-15:00', 'Friday': '6:30-15:00', 'Wednesday': '6:30-15:00', 'Thursday': '6:30-15:00', 'Sunday': '6:30-15:00', 'Saturday': '6:30-15:00'}",1,33.624134000000005,-111.940499,Perk Eatery,,85254,395,4.0,Arizona
99,m3qH3d97shbvSCtmUrpDFA,2sdU3Fq3Wv2XQycJoJQArg,Restaurant,870,9/27/2006,978,95,11,1944,139,6.011922526,Melanie,3650 S Jones Blvd,"{'RestaurantsTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': True, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}","['Restaurants', 'Filipino']",Las Vegas,"{'Monday': '11:00-21:30', 'Tuesday': '11:00-21:30', 'Friday': '11:00-22:00', 'Wednesday': '11:00-22:00', 'Thursday': '11:00-22:00', 'Sunday': '11:00-22:00', 'Saturday': '11:00-22:00'}",0,36.122985,-115.22429,Salo-Salo Grill,Chinatown,89103,120,3.5,Nevada
